------- 2018-09-06 03:06:09.194458 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     292.047,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,1           ,    2330.226,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     216.112,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     245.930,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     265.676,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     253.790,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,1           ,     612.430,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     516.241,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     203.812,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     217.311,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     233.706,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     231.247,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,1           ,    3130.751,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     193.061,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     219.394,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,1           ,    1484.226,           0,           0
OMNICIENT   ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     190.389,           0,           0
OMNICIENT   ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     191.498,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     232.309,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     222.583,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     241.526,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     247.183,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     187.836,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     187.035,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,1           ,    1025.009,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     226.016,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     216.738,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     190.631,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     229.402,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     245.530,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     191.393,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     200.711,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     238.290,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     238.414,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     236.858,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     192.450,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     243.830,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     208.841,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     200.651,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     225.083,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     251.129,           0,           0
SPECIAL     ,NO DAMAGING ,  284577.107,          83,       30000,0           ,     192.574,           0,           0
------- 2018-09-23 17:51:40.107358 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,  291338.130,          83,       30000,1           ,    1030.265,           0,           0
SPECIAL     ,NO DAMAGING ,  291338.130,          83,       30000,1           ,     965.733,           0,           0
SPECIAL     ,NO DAMAGING ,  291338.130,          83,       30000,1           ,    1359.768,           0,           0
SPECIAL     ,NO DAMAGING ,  291338.130,          83,       30000,1           ,     129.882,           0,           0
SPECIAL     ,NO DAMAGING ,  291338.130,          83,       30000,1           ,     142.897,           0,           0
------- 2018-09-23 18:00:49.481255 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,  286481.857,          83,       30000,0           ,       0.000,           0,           0
SPECIAL     ,NO DAMAGING ,  286481.857,          83,       30000,0           ,       0.000,           0,           0
SPECIAL     ,NO DAMAGING ,  286481.857,          83,       30000,0           ,       0.000,           0,           0
SPECIAL     ,NO DAMAGING ,  286481.857,          83,       30000,0           ,       0.000,           0,           0
SPECIAL     ,NO DAMAGING ,  286481.857,          83,       30000,0           ,       0.000,           0,           0
OMNICIENT   ,NO DAMAGING ,  286481.857,          83,       30000,0           ,       0.000,           0,           0
------- 2018-09-23 18:07:34.806608 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-23 18:21:55.491614 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-23 18:31:13.164217 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-23 18:32:30.906018 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-23 18:34:58.598806 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-23 18:39:26.609947 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-23 22:11:38.835621 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-23 22:12:28.264631 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8851.023,          12,        1000,0           ,      90.821,           0,           0
SPECIAL     ,NO DAMAGING ,   10769.636,          79,        1000,1           ,    1211.564,           0,           0
------- 2018-09-23 22:14:12.310129 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,  282341.837,          83,       30000,0           ,     193.188,           0,           0
SPECIAL     ,NO DAMAGING ,  282341.837,          83,       30000,0           ,     185.467,           0,           0
SPECIAL     ,NO DAMAGING ,  282341.837,          83,       30000,0           ,     200.428,           0,           0
SPECIAL     ,NO DAMAGING ,  282341.837,          83,       30000,0           ,     194.701,           0,           0
------- 2018-09-23 22:24:55.136557 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-23 22:25:41.603926 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-23 22:26:07.128281 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-23 22:30:30.420115 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8708.124,          41,        1000,1           ,     741.643,           0,           0
------- 2018-09-23 22:32:22.810224 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8923.350,          40,        1000,0           ,     119.059,           0,           0
------- 2018-09-23 22:36:06.474762 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8880.965,          40,        1000,0           ,     162.235,           0,           0
SPECIAL     ,NO DAMAGING ,    8880.965,          40,        1000,0           ,     184.358,           0,           0
SPECIAL     ,NO DAMAGING ,    8880.965,          40,        1000,0           ,     205.493,           0,           0
SPECIAL     ,NO DAMAGING ,    8880.965,          40,        1000,0           ,     188.923,           0,           0
SPECIAL     ,NO DAMAGING ,    8880.965,          40,        1000,0           ,     192.674,           0,           0
SPECIAL     ,NO DAMAGING ,    8880.965,          40,        1000,0           ,     196.948,           0,           0
SPECIAL     ,NO DAMAGING ,    8880.965,          40,        1000,0           ,     190.287,           0,           0
SPECIAL     ,NO DAMAGING ,    8880.965,          40,        1000,0           ,     154.620,           0,           0
SPECIAL     ,NO DAMAGING ,    9281.261,          41,        1000,0           ,     203.845,           0,           0
SPECIAL     ,NO DAMAGING ,    9281.261,          41,        1000,0           ,     186.294,           0,           0
SPECIAL     ,NO DAMAGING ,    9281.261,          41,        1000,0           ,     191.190,           0,           0
SPECIAL     ,NO DAMAGING ,    9281.261,          41,        1000,0           ,     183.388,           0,           0
SPECIAL     ,NO DAMAGING ,    9281.261,          41,        1000,0           ,     258.126,           0,           0
SPECIAL     ,NO DAMAGING ,    9281.261,          41,        1000,0           ,     239.418,           0,           0
SPECIAL     ,NO DAMAGING ,    9281.261,          41,        1000,0           ,     227.128,           0,           0
SPECIAL     ,NO DAMAGING ,    9281.261,          41,        1000,0           ,     181.814,           0,           0
SPECIAL     ,NO DAMAGING ,    9873.936,          79,        1000,1           ,     979.729,           0,           0
------- 2018-09-23 22:38:54.803183 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8780.807,          71,        1000,1           ,     954.932,           0,           0
------- 2018-09-23 22:41:37.748370 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   39662.157,          86,        4000,1           ,    4174.195,           0,           0
SPECIAL     ,NO DAMAGING ,   39662.157,          86,        4000,1           ,     758.303,           0,           0
OMNICIENT   ,NO DAMAGING ,   39662.157,          86,        4000,0           ,     114.567,           0,           0
REGULAR     ,NO DAMAGING ,   39662.157,          86,        4000,0           ,     110.856,           0,           0
SPECIAL     ,NO DAMAGING ,   39662.157,          86,        4000,1           ,    2730.501,           0,           0
SPECIAL     ,NO DAMAGING ,  100432.191,          86,       10000,1           ,     609.367,           0,           0
SPECIAL     ,NO DAMAGING ,  100432.191,          86,       10000,1           ,     462.023,           0,           0
REGULAR     ,NO DAMAGING ,  100432.191,          86,       10000,0           ,       0.000,           0,           0
REGULAR     ,NO DAMAGING ,  100432.191,          86,       10000,0           ,       0.000,           0,           0
OMNICIENT   ,NO DAMAGING ,  100432.191,          86,       10000,0           ,     199.160,           0,           0
REGULAR     ,NO DAMAGING ,  100432.191,          86,       10000,0           ,     226.990,           0,           0
------- 2018-09-24 07:22:45.203591 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:24:16.851794 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:26:52.330008 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:28:01.106029 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:30:16.671254 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:34:43.707470 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:35:28.518725 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:36:33.658068 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:39:36.947530 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:40:06.728404 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:45:06.261394 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:45:12.535532 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:46:23.073584 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:47:27.311018 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:47:53.448342 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:48:29.331351 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:49:49.860646 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 07:50:43.644077 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 08:08:55.642595 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 08:15:19.346548 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 08:18:15.807962 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 08:18:34.468462 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 08:22:57.690740 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 08:30:15.909738 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 08:33:56.168979 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 08:35:38.050529 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 09:19:17.764545 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 09:20:14.915675 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 09:20:45.507787 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 09:26:35.654920 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 20:55:44.160648 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 21:00:51.987287 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 21:01:40.938605 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 21:12:55.466327 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 21:13:02.925153 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 21:13:58.099236 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 21:15:03.514384 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 21:17:12.661297 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 21:20:24.207555 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 21:30:22.966795 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 21:54:50.370559 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 22:29:23.637217 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-24 22:30:08.294511 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 07:43:06.586569 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 07:44:08.867533 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 07:54:59.866619 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 08:03:34.740221 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 08:04:32.568838 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 08:04:54.397990 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 08:05:25.284742 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 08:07:07.437642 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 08:08:00.370572 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 08:13:40.887903 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 08:14:14.797315 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 08:14:55.975606 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 08:15:58.069302 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 16:48:03.651043 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 16:55:44.335778 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 16:56:18.664664 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:00:40.797472 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:02:10.456057 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:02:33.345550 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:04:05.618590 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:07:17.830216 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:11:29.224020 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:12:23.794917 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:13:21.421721 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:16:36.473019 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:18:39.065184 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:22:33.122685 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:23:43.378278 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:24:32.854647 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:27:37.009856 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:33:41.509599 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:34:57.405870 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:35:57.263171 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:46:28.892526 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:55:55.486969 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:57:35.944357 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-25 17:59:25.173109 -------
