num_directions,num_traps,search_length,learning_length,time,num_squares,index,displacement
20,273,2208.907251659607,15355.853175633381,1053,288,49,513.361090992597
20,273,2208.907251659607,15355.853175633381,1053,288,50,513.361090992597
20,273,2208.907251659607,15355.853175633381,1053,288,51,444.339739146612
20,273,2208.907251659607,15355.853175633381,1053,288,52,458.881006414342
20,273,2208.907251659607,15355.853175633381,1053,288,53,452.931815484766
20,273,2208.907251659607,15355.853175633381,1053,288,54,485.230740386602
20,273,2208.907251659607,15355.853175633381,1053,288,55,518.938806046783
20,273,2208.907251659607,15355.853175633381,1053,288,56,446.987476829636
20,273,2208.907251659607,15355.853175633381,1053,288,57,395.980540612761
20,273,2208.907251659607,15355.853175633381,1053,288,58,496.112741112216
20,273,2208.907251659607,15355.853175633381,1053,288,59,521.240795854619
20,273,2208.907251659607,15355.853175633381,1053,288,60,523.135980629372
20,273,2208.907251659607,15355.853175633381,1053,288,61,476.734226215427
20,273,2208.907251659607,15355.853175633381,1053,288,62,443.036535932089
20,273,2208.907251659607,15355.853175633381,1053,288,63,363.826660848879
20,273,2208.907251659607,15355.853175633381,1053,288,64,470.581759745584
20,273,2208.907251659607,15355.853175633381,1053,288,65,522.029623479749
20,273,2208.907251659607,15355.853175633381,1053,288,66,559.529480119013
20,273,2208.907251659607,15355.853175633381,1053,288,67,559.529480119013
20,273,2208.907251659607,15355.853175633381,1053,288,68,557.594868913090
20,273,2208.907251659607,15355.853175633381,1053,288,69,428.209321703751
20,273,2208.907251659607,15355.853175633381,1053,288,70,237.006024192085
20,273,2208.907251659607,15355.853175633381,1053,288,71,369.761991076652
20,273,2208.907251659607,15355.853175633381,1053,288,72,491.389589027700
20,273,2208.907251659607,15355.853175633381,1053,288,73,595.358934237485
20,273,2208.907251659607,15355.853175633381,1053,288,74,562.953394207574
20,273,2208.907251659607,15355.853175633381,1053,288,75,668.652872183151
20,273,2208.907251659607,15355.853175633381,1053,288,76,658.881192904297
20,273,2208.907251659607,15355.853175633381,1053,288,77,613.796986338966
20,273,2208.907251659607,15355.853175633381,1053,288,78,654.284539301141
20,273,2208.907251659607,15355.853175633381,1053,288,79,744.680878314144
20,273,2208.907251659607,15355.853175633381,1053,288,80,676.220080458746
20,273,2208.907251659607,15355.853175633381,1053,288,81,697.564368644121
20,273,2208.907251659607,15355.853175633381,1053,288,82,702.704913563866
20,273,2208.907251659607,15355.853175633381,1053,288,83,687.455650348622
20,273,2208.907251659607,15355.853175633381,1053,288,84,626.245240601723
20,273,2208.907251659607,15355.853175633381,1053,288,85,722.476862078582
20,273,2208.907251659607,15355.853175633381,1053,288,86,722.476862078582
20,273,2208.907251659607,15355.853175633381,1053,288,87,719.724508832246
20,273,2208.907251659607,15355.853175633381,1053,288,88,688.397736401964
20,273,2208.907251659607,15355.853175633381,1053,288,89,735.751169523824
20,273,2208.907251659607,15355.853175633381,1053,288,90,624.143558977742
20,273,2208.907251659607,15355.853175633381,1053,288,91,614.229843474874
20,273,2208.907251659607,15355.853175633381,1053,288,92,498.408210106485
20,273,2208.907251659607,15355.853175633381,1053,288,93,539.277339445959
20,273,2208.907251659607,15355.853175633381,1053,288,94,572.433097709749
20,273,2208.907251659607,15355.853175633381,1053,288,95,690.175408777754
20,273,2208.907251659607,15355.853175633381,1053,288,96,691.858951091396
20,273,2208.907251659607,15355.853175633381,1053,288,97,700.361112103422
20,273,2208.907251659607,15355.853175633381,1053,288,98,657.252758807793
20,273,2208.907251659607,15355.853175633381,1053,288,99,543.128675554871
20,273,2208.907251659607,15355.853175633381,1053,288,100,485.880703654701
20,273,2208.907251659607,15355.853175633381,1053,288,101,437.823131572709
20,273,2208.907251659607,15355.853175633381,1053,288,102,486.695162630539
20,273,2208.907251659607,15355.853175633381,1053,288,103,486.695162630539
20,273,2208.907251659607,15355.853175633381,1053,288,104,479.720824681428
20,273,2208.907251659607,15355.853175633381,1053,288,105,493.710480269967
20,273,2208.907251659607,15355.853175633381,1053,288,106,520.676378429184
20,273,2208.907251659607,15355.853175633381,1053,288,107,510.849338059259
20,273,2208.907251659607,15355.853175633381,1053,288,108,538.424105768679
20,273,2208.907251659607,15355.853175633381,1053,288,109,486.718147679639
20,273,2208.907251659607,15355.853175633381,1053,288,110,609.415412076015
20,273,2208.907251659607,15355.853175633381,1053,288,111,692.422427651345
20,273,2208.907251659607,15355.853175633381,1053,288,112,790.483539442126
20,273,2208.907251659607,15355.853175633381,1053,288,113,805.051918923211
20,273,2208.907251659607,15355.853175633381,1053,288,114,805.051918923211
20,273,2208.907251659607,15355.853175633381,1053,288,115,810.850204980076
20,273,2208.907251659607,15355.853175633381,1053,288,116,795.341898980202
20,273,2208.907251659607,15355.853175633381,1053,288,117,769.598916274150
20,273,2208.907251659607,15355.853175633381,1053,288,118,767.542269836290
30,92,1790.6799967152792,15355.853175633381,1053,288,0,195.279502642778
30,92,1790.6799967152792,15355.853175633381,1053,288,1,195.279502642778
30,92,1790.6799967152792,15355.853175633381,1053,288,2,195.279502642778
30,92,1790.6799967152792,15355.853175633381,1053,288,3,195.279502642778
30,92,1790.6799967152792,15355.853175633381,1053,288,4,211.680404937517
30,92,1790.6799967152792,15355.853175633381,1053,288,5,234.756384428008
30,92,1790.6799967152792,15355.853175633381,1053,288,6,229.775272363463
30,92,1790.6799967152792,15355.853175633381,1053,288,7,385.211510737628
30,92,1790.6799967152792,15355.853175633381,1053,288,8,498.712891175701
30,92,1790.6799967152792,15355.853175633381,1053,288,9,538.759966500219
30,92,1790.6799967152792,15355.853175633381,1053,288,10,519.480550775964
30,92,1790.6799967152792,15355.853175633381,1053,288,11,518.720165002425
30,92,1790.6799967152792,15355.853175633381,1053,288,12,518.720165002425
30,92,1790.6799967152792,15355.853175633381,1053,288,13,391.377165015072
30,92,1790.6799967152792,15355.853175633381,1053,288,14,296.039728283126
30,92,1790.6799967152792,15355.853175633381,1053,288,15,322.702744942565
30,92,1790.6799967152792,15355.853175633381,1053,288,16,240.516419875391
30,92,1790.6799967152792,15355.853175633381,1053,288,17,356.163884721858
30,92,1790.6799967152792,15355.853175633381,1053,288,18,288.204171954019
30,92,1790.6799967152792,15355.853175633381,1053,288,19,250.044561879890
30,92,1790.6799967152792,15355.853175633381,1053,288,20,307.875297433567
30,92,1790.6799967152792,15355.853175633381,1053,288,21,379.127675232343
30,92,1790.6799967152792,15355.853175633381,1053,288,22,346.629908309425
30,92,1790.6799967152792,15355.853175633381,1053,288,23,346.629908309425
30,92,1790.6799967152792,15355.853175633381,1053,288,24,336.637635790635
30,92,1790.6799967152792,15355.853175633381,1053,288,25,378.872883207707
30,92,1790.6799967152792,15355.853175633381,1053,288,26,410.488138315485
30,92,1790.6799967152792,15355.853175633381,1053,288,27,481.859934155231
30,92,1790.6799967152792,15355.853175633381,1053,288,28,563.677425051828
30,92,1790.6799967152792,15355.853175633381,1053,288,29,511.801315638434
30,92,1790.6799967152792,15355.853175633381,1053,288,30,371.239000614041
30,92,1790.6799967152792,15355.853175633381,1053,288,31,498.706975223123
30,92,1790.6799967152792,15355.853175633381,1053,288,32,522.040734588717
30,92,1790.6799967152792,15355.853175633381,1053,288,33,522.040734588717
30,92,1790.6799967152792,15355.853175633381,1053,288,34,522.040734588717
30,92,1790.6799967152792,15355.853175633381,1053,288,35,522.040734588717
30,92,1790.6799967152792,15355.853175633381,1053,288,36,520.511301836734
30,92,1790.6799967152792,15355.853175633381,1053,288,37,489.152957936840
30,92,1790.6799967152792,15355.853175633381,1053,288,38,489.152957936840
30,92,1790.6799967152792,15355.853175633381,1053,288,39,482.027833364331
30,92,1790.6799967152792,15355.853175633381,1053,288,40,601.181389129496
30,92,1790.6799967152792,15355.853175633381,1053,288,41,605.697799340182
30,92,1790.6799967152792,15355.853175633381,1053,288,42,547.634388013509
30,92,1790.6799967152792,15355.853175633381,1053,288,43,513.343287377804
30,92,1790.6799967152792,15355.853175633381,1053,288,44,559.802581085542
30,92,1790.6799967152792,15355.853175633381,1053,288,45,524.063616027023
30,92,1790.6799967152792,15355.853175633381,1053,288,46,515.557724301697
30,92,1790.6799967152792,15355.853175633381,1053,288,47,552.629041193541
30,92,1790.6799967152792,15355.853175633381,1053,288,48,440.311142933547
30,92,1790.6799967152792,15355.853175633381,1053,288,49,513.361090992597
30,92,1790.6799967152792,15355.853175633381,1053,288,50,513.361090992597
30,92,1790.6799967152792,15355.853175633381,1053,288,51,444.339739146612
30,92,1790.6799967152792,15355.853175633381,1053,288,52,458.881006414342
30,92,1790.6799967152792,15355.853175633381,1053,288,53,452.931815484766
30,92,1790.6799967152792,15355.853175633381,1053,288,54,485.230740386602
30,92,1790.6799967152792,15355.853175633381,1053,288,55,518.938806046783
30,92,1790.6799967152792,15355.853175633381,1053,288,56,446.987476829636
30,92,1790.6799967152792,15355.853175633381,1053,288,57,395.980540612761
30,92,1790.6799967152792,15355.853175633381,1053,288,58,496.112741112216
30,92,1790.6799967152792,15355.853175633381,1053,288,59,521.240795854619
30,92,1790.6799967152792,15355.853175633381,1053,288,60,523.135980629372
30,92,1790.6799967152792,15355.853175633381,1053,288,61,476.734226215427
30,92,1790.6799967152792,15355.853175633381,1053,288,62,443.036535932089
30,92,1790.6799967152792,15355.853175633381,1053,288,63,363.826660848879
30,92,1790.6799967152792,15355.853175633381,1053,288,64,470.581759745584
30,92,1790.6799967152792,15355.853175633381,1053,288,65,522.029623479749
30,92,1790.6799967152792,15355.853175633381,1053,288,66,559.529480119013
30,92,1790.6799967152792,15355.853175633381,1053,288,67,559.529480119013
30,92,1790.6799967152792,15355.853175633381,1053,288,68,557.594868913090
30,92,1790.6799967152792,15355.853175633381,1053,288,69,428.209321703751
30,92,1790.6799967152792,15355.853175633381,1053,288,70,237.006024192085
30,92,1790.6799967152792,15355.853175633381,1053,288,71,369.761991076652
30,92,1790.6799967152792,15355.853175633381,1053,288,72,491.389589027700
30,92,1790.6799967152792,15355.853175633381,1053,288,73,595.358934237485
30,92,1790.6799967152792,15355.853175633381,1053,288,74,562.953394207574
30,92,1790.6799967152792,15355.853175633381,1053,288,75,668.652872183151
30,92,1790.6799967152792,15355.853175633381,1053,288,76,658.881192904297
30,92,1790.6799967152792,15355.853175633381,1053,288,77,613.796986338966
30,92,1790.6799967152792,15355.853175633381,1053,288,78,654.284539301141
30,92,1790.6799967152792,15355.853175633381,1053,288,79,744.680878314144
30,92,1790.6799967152792,15355.853175633381,1053,288,80,676.220080458746
30,92,1790.6799967152792,15355.853175633381,1053,288,81,697.564368644121
30,92,1790.6799967152792,15355.853175633381,1053,288,82,702.704913563866
30,92,1790.6799967152792,15355.853175633381,1053,288,83,687.455650348622
30,92,1790.6799967152792,15355.853175633381,1053,288,84,626.245240601723
30,92,1790.6799967152792,15355.853175633381,1053,288,85,722.476862078582
30,92,1790.6799967152792,15355.853175633381,1053,288,86,722.476862078582
30,92,1790.6799967152792,15355.853175633381,1053,288,87,719.724508832246
30,92,1790.6799967152792,15355.853175633381,1053,288,88,688.397736401964
30,92,1790.6799967152792,15355.853175633381,1053,288,89,735.751169523824
30,92,1790.6799967152792,15355.853175633381,1053,288,90,624.143558977742
30,92,1790.6799967152792,15355.853175633381,1053,288,91,614.229843474874
30,92,1790.6799967152792,15355.853175633381,1053,288,92,498.408210106485
30,92,1790.6799967152792,15355.853175633381,1053,288,93,539.277339445959
30,92,1790.6799967152792,15355.853175633381,1053,288,94,572.433097709749
30,92,1790.6799967152792,15355.853175633381,1053,288,95,690.175408777754
30,92,1790.6799967152792,15355.853175633381,1053,288,96,691.858951091396
30,92,1790.6799967152792,15355.853175633381,1053,288,97,700.361112103422
30,92,1790.6799967152792,15355.853175633381,1053,288,98,657.252758807793
30,92,1790.6799967152792,15355.853175633381,1053,288,99,543.128675554871
30,92,1790.6799967152792,15355.853175633381,1053,288,100,485.880703654701
30,92,1790.6799967152792,15355.853175633381,1053,288,101,437.823131572709
30,92,1790.6799967152792,15355.853175633381,1053,288,102,486.695162630539
30,92,1790.6799967152792,15355.853175633381,1053,288,103,486.695162630539
30,92,1790.6799967152792,15355.853175633381,1053,288,104,479.720824681428
30,92,1790.6799967152792,15355.853175633381,1053,288,105,493.710480269967
30,92,1790.6799967152792,15355.853175633381,1053,288,106,520.676378429184
30,92,1790.6799967152792,15355.853175633381,1053,288,107,510.849338059259
30,92,1790.6799967152792,15355.853175633381,1053,288,108,538.424105768679
30,92,1790.6799967152792,15355.853175633381,1053,288,109,486.718147679639
30,92,1790.6799967152792,15355.853175633381,1053,288,110,609.415412076015
30,92,1790.6799967152792,15355.853175633381,1053,288,111,692.422427651345
30,92,1790.6799967152792,15355.853175633381,1053,288,112,790.483539442126
30,92,1790.6799967152792,15355.853175633381,1053,288,113,805.051918923211
30,92,1790.6799967152792,15355.853175633381,1053,288,114,805.051918923211
30,92,1790.6799967152792,15355.853175633381,1053,288,115,810.850204980076
30,92,1790.6799967152792,15355.853175633381,1053,288,116,795.341898980202
30,92,1790.6799967152792,15355.853175633381,1053,288,117,769.598916274150
30,92,1790.6799967152792,15355.853175633381,1053,288,118,767.542269836290
40,138,2134.1901237693264,15355.853175633381,1053,288,0,195.279502642778
40,138,2134.1901237693264,15355.853175633381,1053,288,1,195.279502642778
40,138,2134.1901237693264,15355.853175633381,1053,288,2,195.279502642778
40,138,2134.1901237693264,15355.853175633381,1053,288,3,195.279502642778
40,138,2134.1901237693264,15355.853175633381,1053,288,4,211.680404937517
40,138,2134.1901237693264,15355.853175633381,1053,288,5,234.756384428008
40,138,2134.1901237693264,15355.853175633381,1053,288,6,229.775272363463
40,138,2134.1901237693264,15355.853175633381,1053,288,7,385.211510737628
40,138,2134.1901237693264,15355.853175633381,1053,288,8,498.712891175701
40,138,2134.1901237693264,15355.853175633381,1053,288,9,538.759966500219
40,138,2134.1901237693264,15355.853175633381,1053,288,10,519.480550775964
40,138,2134.1901237693264,15355.853175633381,1053,288,11,518.720165002425
40,138,2134.1901237693264,15355.853175633381,1053,288,12,518.720165002425
40,138,2134.1901237693264,15355.853175633381,1053,288,13,391.377165015072
40,138,2134.1901237693264,15355.853175633381,1053,288,14,296.039728283126
40,138,2134.1901237693264,15355.853175633381,1053,288,15,322.702744942565
40,138,2134.1901237693264,15355.853175633381,1053,288,16,240.516419875391
40,138,2134.1901237693264,15355.853175633381,1053,288,17,356.163884721858
40,138,2134.1901237693264,15355.853175633381,1053,288,18,288.204171954019
40,138,2134.1901237693264,15355.853175633381,1053,288,19,250.044561879890
40,138,2134.1901237693264,15355.853175633381,1053,288,20,307.875297433567
40,138,2134.1901237693264,15355.853175633381,1053,288,21,379.127675232343
40,138,2134.1901237693264,15355.853175633381,1053,288,22,346.629908309425
40,138,2134.1901237693264,15355.853175633381,1053,288,23,346.629908309425
40,138,2134.1901237693264,15355.853175633381,1053,288,24,336.637635790635
40,138,2134.1901237693264,15355.853175633381,1053,288,25,378.872883207707
40,138,2134.1901237693264,15355.853175633381,1053,288,26,410.488138315485
40,138,2134.1901237693264,15355.853175633381,1053,288,27,481.859934155231
40,138,2134.1901237693264,15355.853175633381,1053,288,28,563.677425051828
40,138,2134.1901237693264,15355.853175633381,1053,288,29,511.801315638434
40,138,2134.1901237693264,15355.853175633381,1053,288,30,371.239000614041
40,138,2134.1901237693264,15355.853175633381,1053,288,31,498.706975223123
40,138,2134.1901237693264,15355.853175633381,1053,288,32,522.040734588717
40,138,2134.1901237693264,15355.853175633381,1053,288,33,522.040734588717
40,138,2134.1901237693264,15355.853175633381,1053,288,34,522.040734588717
40,138,2134.1901237693264,15355.853175633381,1053,288,35,522.040734588717
40,138,2134.1901237693264,15355.853175633381,1053,288,36,520.511301836734
40,138,2134.1901237693264,15355.853175633381,1053,288,37,489.152957936840
40,138,2134.1901237693264,15355.853175633381,1053,288,38,489.152957936840
40,138,2134.1901237693264,15355.853175633381,1053,288,39,482.027833364331
40,138,2134.1901237693264,15355.853175633381,1053,288,40,601.181389129496
40,138,2134.1901237693264,15355.853175633381,1053,288,41,605.697799340182
40,138,2134.1901237693264,15355.853175633381,1053,288,42,547.634388013509
40,138,2134.1901237693264,15355.853175633381,1053,288,43,513.343287377804
40,138,2134.1901237693264,15355.853175633381,1053,288,44,559.802581085542
40,138,2134.1901237693264,15355.853175633381,1053,288,45,524.063616027023
40,138,2134.1901237693264,15355.853175633381,1053,288,46,515.557724301697
40,138,2134.1901237693264,15355.853175633381,1053,288,47,552.629041193541
40,138,2134.1901237693264,15355.853175633381,1053,288,48,440.311142933547
40,138,2134.1901237693264,15355.853175633381,1053,288,49,513.361090992597
40,138,2134.1901237693264,15355.853175633381,1053,288,50,513.361090992597
40,138,2134.1901237693264,15355.853175633381,1053,288,51,444.339739146612
40,138,2134.1901237693264,15355.853175633381,1053,288,52,458.881006414342
40,138,2134.1901237693264,15355.853175633381,1053,288,53,452.931815484766
40,138,2134.1901237693264,15355.853175633381,1053,288,54,485.230740386602
40,138,2134.1901237693264,15355.853175633381,1053,288,55,518.938806046783
40,138,2134.1901237693264,15355.853175633381,1053,288,56,446.987476829636
40,138,2134.1901237693264,15355.853175633381,1053,288,57,395.980540612761
40,138,2134.1901237693264,15355.853175633381,1053,288,58,496.112741112216
40,138,2134.1901237693264,15355.853175633381,1053,288,59,521.240795854619
40,138,2134.1901237693264,15355.853175633381,1053,288,60,523.135980629372
40,138,2134.1901237693264,15355.853175633381,1053,288,61,476.734226215427
40,138,2134.1901237693264,15355.853175633381,1053,288,62,443.036535932089
40,138,2134.1901237693264,15355.853175633381,1053,288,63,363.826660848879
40,138,2134.1901237693264,15355.853175633381,1053,288,64,470.581759745584
40,138,2134.1901237693264,15355.853175633381,1053,288,65,522.029623479749
40,138,2134.1901237693264,15355.853175633381,1053,288,66,559.529480119013
40,138,2134.1901237693264,15355.853175633381,1053,288,67,559.529480119013
40,138,2134.1901237693264,15355.853175633381,1053,288,68,557.594868913090
40,138,2134.1901237693264,15355.853175633381,1053,288,69,428.209321703751
40,138,2134.1901237693264,15355.853175633381,1053,288,70,237.006024192085
40,138,2134.1901237693264,15355.853175633381,1053,288,71,369.761991076652
40,138,2134.1901237693264,15355.853175633381,1053,288,72,491.389589027700
40,138,2134.1901237693264,15355.853175633381,1053,288,73,595.358934237485
40,138,2134.1901237693264,15355.853175633381,1053,288,74,562.953394207574
40,138,2134.1901237693264,15355.853175633381,1053,288,75,668.652872183151
40,138,2134.1901237693264,15355.853175633381,1053,288,76,658.881192904297
40,138,2134.1901237693264,15355.853175633381,1053,288,77,613.796986338966
40,138,2134.1901237693264,15355.853175633381,1053,288,78,654.284539301141
40,138,2134.1901237693264,15355.853175633381,1053,288,79,744.680878314144
40,138,2134.1901237693264,15355.853175633381,1053,288,80,676.220080458746
40,138,2134.1901237693264,15355.853175633381,1053,288,81,697.564368644121
40,138,2134.1901237693264,15355.853175633381,1053,288,82,702.704913563866
40,138,2134.1901237693264,15355.853175633381,1053,288,83,687.455650348622
40,138,2134.1901237693264,15355.853175633381,1053,288,84,626.245240601723
40,138,2134.1901237693264,15355.853175633381,1053,288,85,722.476862078582
40,138,2134.1901237693264,15355.853175633381,1053,288,86,722.476862078582
40,138,2134.1901237693264,15355.853175633381,1053,288,87,719.724508832246
40,138,2134.1901237693264,15355.853175633381,1053,288,88,688.397736401964
40,138,2134.1901237693264,15355.853175633381,1053,288,89,735.751169523824
40,138,2134.1901237693264,15355.853175633381,1053,288,90,624.143558977742
40,138,2134.1901237693264,15355.853175633381,1053,288,91,614.229843474874
40,138,2134.1901237693264,15355.853175633381,1053,288,92,498.408210106485
40,138,2134.1901237693264,15355.853175633381,1053,288,93,539.277339445959
40,138,2134.1901237693264,15355.853175633381,1053,288,94,572.433097709749
40,138,2134.1901237693264,15355.853175633381,1053,288,95,690.175408777754
40,138,2134.1901237693264,15355.853175633381,1053,288,96,691.858951091396
40,138,2134.1901237693264,15355.853175633381,1053,288,97,700.361112103422
40,138,2134.1901237693264,15355.853175633381,1053,288,98,657.252758807793
40,138,2134.1901237693264,15355.853175633381,1053,288,99,543.128675554871
40,138,2134.1901237693264,15355.853175633381,1053,288,100,485.880703654701
40,138,2134.1901237693264,15355.853175633381,1053,288,101,437.823131572709
40,138,2134.1901237693264,15355.853175633381,1053,288,102,486.695162630539
40,138,2134.1901237693264,15355.853175633381,1053,288,103,486.695162630539
40,138,2134.1901237693264,15355.853175633381,1053,288,104,479.720824681428
40,138,2134.1901237693264,15355.853175633381,1053,288,105,493.710480269967
40,138,2134.1901237693264,15355.853175633381,1053,288,106,520.676378429184
40,138,2134.1901237693264,15355.853175633381,1053,288,107,510.849338059259
40,138,2134.1901237693264,15355.853175633381,1053,288,108,538.424105768679
40,138,2134.1901237693264,15355.853175633381,1053,288,109,486.718147679639
40,138,2134.1901237693264,15355.853175633381,1053,288,110,609.415412076015
40,138,2134.1901237693264,15355.853175633381,1053,288,111,692.422427651345
40,138,2134.1901237693264,15355.853175633381,1053,288,112,790.483539442126
40,138,2134.1901237693264,15355.853175633381,1053,288,113,805.051918923211
40,138,2134.1901237693264,15355.853175633381,1053,288,114,805.051918923211
40,138,2134.1901237693264,15355.853175633381,1053,288,115,810.850204980076
40,138,2134.1901237693264,15355.853175633381,1053,288,116,795.341898980202
40,138,2134.1901237693264,15355.853175633381,1053,288,117,769.598916274150
40,138,2134.1901237693264,15355.853175633381,1053,288,118,767.542269836290
60,137,2169.993211527187,15355.853175633381,1053,288,0,195.279502642778
60,137,2169.993211527187,15355.853175633381,1053,288,1,195.279502642778
60,137,2169.993211527187,15355.853175633381,1053,288,2,195.279502642778
60,137,2169.993211527187,15355.853175633381,1053,288,3,195.279502642778
60,137,2169.993211527187,15355.853175633381,1053,288,4,211.680404937517
60,137,2169.993211527187,15355.853175633381,1053,288,5,234.756384428008
60,137,2169.993211527187,15355.853175633381,1053,288,6,229.775272363463
60,137,2169.993211527187,15355.853175633381,1053,288,7,385.211510737628
60,137,2169.993211527187,15355.853175633381,1053,288,8,498.712891175701
60,137,2169.993211527187,15355.853175633381,1053,288,9,538.759966500219
60,137,2169.993211527187,15355.853175633381,1053,288,10,519.480550775964
60,137,2169.993211527187,15355.853175633381,1053,288,11,518.720165002425
60,137,2169.993211527187,15355.853175633381,1053,288,12,518.720165002425
60,137,2169.993211527187,15355.853175633381,1053,288,13,391.377165015072
60,137,2169.993211527187,15355.853175633381,1053,288,14,296.039728283126
60,137,2169.993211527187,15355.853175633381,1053,288,15,322.702744942565
60,137,2169.993211527187,15355.853175633381,1053,288,16,240.516419875391
60,137,2169.993211527187,15355.853175633381,1053,288,17,356.163884721858
60,137,2169.993211527187,15355.853175633381,1053,288,18,288.204171954019
60,137,2169.993211527187,15355.853175633381,1053,288,19,250.044561879890
60,137,2169.993211527187,15355.853175633381,1053,288,20,307.875297433567
60,137,2169.993211527187,15355.853175633381,1053,288,21,379.127675232343
60,137,2169.993211527187,15355.853175633381,1053,288,22,346.629908309425
60,137,2169.993211527187,15355.853175633381,1053,288,23,346.629908309425
60,137,2169.993211527187,15355.853175633381,1053,288,24,336.637635790635
60,137,2169.993211527187,15355.853175633381,1053,288,25,378.872883207707
60,137,2169.993211527187,15355.853175633381,1053,288,26,410.488138315485
60,137,2169.993211527187,15355.853175633381,1053,288,27,481.859934155231
60,137,2169.993211527187,15355.853175633381,1053,288,28,563.677425051828
60,137,2169.993211527187,15355.853175633381,1053,288,29,511.801315638434
60,137,2169.993211527187,15355.853175633381,1053,288,30,371.239000614041
60,137,2169.993211527187,15355.853175633381,1053,288,31,498.706975223123
60,137,2169.993211527187,15355.853175633381,1053,288,32,522.040734588717
60,137,2169.993211527187,15355.853175633381,1053,288,33,522.040734588717
60,137,2169.993211527187,15355.853175633381,1053,288,34,522.040734588717
60,137,2169.993211527187,15355.853175633381,1053,288,35,522.040734588717
60,137,2169.993211527187,15355.853175633381,1053,288,36,520.511301836734
60,137,2169.993211527187,15355.853175633381,1053,288,37,489.152957936840
60,137,2169.993211527187,15355.853175633381,1053,288,38,489.152957936840
60,137,2169.993211527187,15355.853175633381,1053,288,39,482.027833364331
60,137,2169.993211527187,15355.853175633381,1053,288,40,601.181389129496
60,137,2169.993211527187,15355.853175633381,1053,288,41,605.697799340182
60,137,2169.993211527187,15355.853175633381,1053,288,42,547.634388013509
60,137,2169.993211527187,15355.853175633381,1053,288,43,513.343287377804
60,137,2169.993211527187,15355.853175633381,1053,288,44,559.802581085542
60,137,2169.993211527187,15355.853175633381,1053,288,45,524.063616027023
60,137,2169.993211527187,15355.853175633381,1053,288,46,515.557724301697
60,137,2169.993211527187,15355.853175633381,1053,288,47,552.629041193541
60,137,2169.993211527187,15355.853175633381,1053,288,48,440.311142933547
60,137,2169.993211527187,15355.853175633381,1053,288,49,513.361090992597
60,137,2169.993211527187,15355.853175633381,1053,288,50,513.361090992597
60,137,2169.993211527187,15355.853175633381,1053,288,51,444.339739146612
60,137,2169.993211527187,15355.853175633381,1053,288,52,458.881006414342
60,137,2169.993211527187,15355.853175633381,1053,288,53,452.931815484766
60,137,2169.993211527187,15355.853175633381,1053,288,54,485.230740386602
60,137,2169.993211527187,15355.853175633381,1053,288,55,518.938806046783
60,137,2169.993211527187,15355.853175633381,1053,288,56,446.987476829636
60,137,2169.993211527187,15355.853175633381,1053,288,57,395.980540612761
60,137,2169.993211527187,15355.853175633381,1053,288,58,496.112741112216
60,137,2169.993211527187,15355.853175633381,1053,288,59,521.240795854619
60,137,2169.993211527187,15355.853175633381,1053,288,60,523.135980629372
60,137,2169.993211527187,15355.853175633381,1053,288,61,476.734226215427
60,137,2169.993211527187,15355.853175633381,1053,288,62,443.036535932089
60,137,2169.993211527187,15355.853175633381,1053,288,63,363.826660848879
60,137,2169.993211527187,15355.853175633381,1053,288,64,470.581759745584
60,137,2169.993211527187,15355.853175633381,1053,288,65,522.029623479749
60,137,2169.993211527187,15355.853175633381,1053,288,66,559.529480119013
60,137,2169.993211527187,15355.853175633381,1053,288,67,559.529480119013
60,137,2169.993211527187,15355.853175633381,1053,288,68,557.594868913090
60,137,2169.993211527187,15355.853175633381,1053,288,69,428.209321703751
60,137,2169.993211527187,15355.853175633381,1053,288,70,237.006024192085
60,137,2169.993211527187,15355.853175633381,1053,288,71,369.761991076652
60,137,2169.993211527187,15355.853175633381,1053,288,72,491.389589027700
60,137,2169.993211527187,15355.853175633381,1053,288,73,595.358934237485
60,137,2169.993211527187,15355.853175633381,1053,288,74,562.953394207574
60,137,2169.993211527187,15355.853175633381,1053,288,75,668.652872183151
60,137,2169.993211527187,15355.853175633381,1053,288,76,658.881192904297
60,137,2169.993211527187,15355.853175633381,1053,288,77,613.796986338966
60,137,2169.993211527187,15355.853175633381,1053,288,78,654.284539301141
60,137,2169.993211527187,15355.853175633381,1053,288,79,744.680878314144
60,137,2169.993211527187,15355.853175633381,1053,288,80,676.220080458746
60,137,2169.993211527187,15355.853175633381,1053,288,81,697.564368644121
60,137,2169.993211527187,15355.853175633381,1053,288,82,702.704913563866
60,137,2169.993211527187,15355.853175633381,1053,288,83,687.455650348622
60,137,2169.993211527187,15355.853175633381,1053,288,84,626.245240601723
60,137,2169.993211527187,15355.853175633381,1053,288,85,722.476862078582
60,137,2169.993211527187,15355.853175633381,1053,288,86,722.476862078582
60,137,2169.993211527187,15355.853175633381,1053,288,87,719.724508832246
60,137,2169.993211527187,15355.853175633381,1053,288,88,688.397736401964
60,137,2169.993211527187,15355.853175633381,1053,288,89,735.751169523824
60,137,2169.993211527187,15355.853175633381,1053,288,90,624.143558977742
60,137,2169.993211527187,15355.853175633381,1053,288,91,614.229843474874
60,137,2169.993211527187,15355.853175633381,1053,288,92,498.408210106485
60,137,2169.993211527187,15355.853175633381,1053,288,93,539.277339445959
60,137,2169.993211527187,15355.853175633381,1053,288,94,572.433097709749
